user_id,session_id,action,viewed,carted,favorited,purchased,session_duration
219023,1,['pv'],True,False,False,False,0.0
219026,2,['pv'],True,False,False,False,0.0
219032,1,['pv'],True,False,False,False,0.0
219035,5,"['pv', 'pv']",True,False,False,False,13.25
219037,2,['pv'],True,False,False,False,0.0
219037,7,"['pv', 'pv', 'pv']",True,False,False,False,14.033333333333333
219038,3,"['pv', 'pv']",True,False,False,False,6.083333333333333
219038,4,['pv'],True,False,False,False,0.0
219044,1,"['pv', 'pv']",True,False,False,False,1.1666666666666667
219044,2,"['pv', 'pv', 'pv']",True,False,False,False,0.9333333333333333
219044,6,['pv'],True,False,False,False,0.0
219044,8,['pv'],True,False,False,False,0.0
219052,1,['cart'],False,True,False,False,0.0
219054,4,['pv'],True,False,False,False,0.0
219055,2,['pv'],True,False,False,False,0.0
219055,4,['pv'],True,False,False,False,0.0
219056,2,['pv'],True,False,False,False,0.0
219059,2,['pv'],True,False,False,False,0.0
219070,3,['pv'],True,False,False,False,0.0
219081,4,"['pv', 'pv']",True,False,False,False,18.55
219082,1,['pv'],True,False,False,False,0.0
219088,2,['pv'],True,False,False,False,0.0
219088,5,['pv'],True,False,False,False,0.0
219101,2,['pv'],True,False,False,False,0.0
219104,4,"['pv', 'pv']",True,False,False,False,2.716666666666667
219105,1,['pv'],True,False,False,False,0.0
219108,3,"['pv', 'cart']",True,True,False,False,5.5
219111,3,['cart'],False,True,False,False,0.0
219113,1,"['pv', 'cart']",True,True,False,False,11.716666666666667
219123,2,['pv'],True,False,False,False,0.0
219131,1,['pv'],True,False,False,False,0.0
219138,4,['pv'],True,False,False,False,0.0
219138,5,"['pv', 'pv']",True,False,False,False,13.183333333333334
219143,1,['pv'],True,False,False,False,0.0
219143,2,['pv'],True,False,False,False,0.0
219149,1,['pv'],True,False,False,False,0.0
219152,2,['pv'],True,False,False,False,0.0
219165,1,['pv'],True,False,False,False,0.0
219165,2,['pv'],True,False,False,False,0.0
219165,3,['pv'],True,False,False,False,0.0
219166,3,"['pv', 'pv']",True,False,False,False,23.25
219166,5,"['pv', 'pv', 'pv']",True,False,False,False,25.033333333333335
219172,2,['pv'],True,False,False,False,0.0
219179,3,['pv'],True,False,False,False,0.0
219184,1,['pv'],True,False,False,False,0.0
219187,2,['pv'],True,False,False,False,0.0
219195,1,['pv'],True,False,False,False,0.0
219195,6,"['pv', 'pv']",True,False,False,False,1.3666666666666667
219200,1,"['pv', 'pv']",True,False,False,False,4.066666666666666
219201,1,"['pv', 'pv']",True,False,False,False,4.65
219201,3,"['pv', 'pv']",True,False,False,False,1.7666666666666666
219201,4,"['pv', 'pv']",True,False,False,False,4.7
219205,3,['pv'],True,False,False,False,0.0
219209,3,['pv'],True,False,False,False,0.0
219212,2,['pv'],True,False,False,False,0.0
219212,4,"['pv', 'pv', 'cart']",True,True,False,False,17.733333333333334
219213,1,['pv'],True,False,False,False,0.0
219219,4,['pv'],True,False,False,False,0.0
219223,1,"['pv', 'pv']",True,False,False,False,19.533333333333335
219227,5,['pv'],True,False,False,False,0.0
219227,7,['pv'],True,False,False,False,0.0
219227,8,"['pv', 'pv']",True,False,False,False,0.2833333333333333
219227,9,"['pv', 'pv']",True,False,False,False,4.383333333333334
219239,4,['pv'],True,False,False,False,0.0
219241,1,"['pv', 'pv']",True,False,False,False,22.833333333333332
219241,2,['pv'],True,False,False,False,0.0
219241,3,"['pv', 'pv']",True,False,False,False,5.05
219243,2,['pv'],True,False,False,False,0.0
219247,1,"['pv', 'pv']",True,False,False,False,2.9
219250,4,['pv'],True,False,False,False,0.0
219254,3,"['pv', 'pv']",True,False,False,False,9.35
219257,1,['pv'],True,False,False,False,0.0
219262,2,['pv'],True,False,False,False,0.0
219265,2,['pv'],True,False,False,False,0.0
219267,1,['pv'],True,False,False,False,0.0
219267,2,"['pv', 'cart', 'pv']",True,True,False,False,55.3
219267,3,['pv'],True,False,False,False,0.0
219267,4,"['pv', 'pv']",True,False,False,False,18.366666666666667
219267,5,"['pv', 'pv']",True,False,False,False,16.5
219270,3,"['pv', 'pv']",True,False,False,False,2.8
219275,1,"['pv', 'cart']",True,True,False,False,1.9333333333333333
219277,1,"['pv', 'cart']",True,True,False,False,47.81666666666667
219278,2,['pv'],True,False,False,False,0.0
219278,6,['pv'],True,False,False,False,0.0
219282,1,['pv'],True,False,False,False,0.0
219285,1,['pv'],True,False,False,False,0.0
219289,1,['pv'],True,False,False,False,0.0
219291,1,"['pv', 'pv', 'pv', 'pv']",True,False,False,False,37.55
219291,2,['pv'],True,False,False,False,0.0
219295,1,['pv'],True,False,False,False,0.0
219303,2,"['pv', 'pv']",True,False,False,False,0.8666666666666667
219307,2,['pv'],True,False,False,False,0.0
219310,4,['pv'],True,False,False,False,0.0
219310,5,['pv'],True,False,False,False,0.0
219310,6,['pv'],True,False,False,False,0.0
219315,1,['pv'],True,False,False,False,0.0
219328,4,['pv'],True,False,False,False,0.0
219332,2,['pv'],True,False,False,False,0.0
219333,1,['pv'],True,False,False,False,0.0
219338,1,"['pv', 'pv']",True,False,False,False,3.9833333333333334
219338,2,['fav'],False,False,True,False,0.0
219338,3,['pv'],True,False,False,False,0.0
219339,1,['pv'],True,False,False,False,0.0
219339,2,['pv'],True,False,False,False,0.0
219341,1,"['pv', 'pv']",True,False,False,False,8.05
219349,1,"['pv', 'pv', 'pv', 'pv']",True,False,False,False,14.366666666666667
219349,2,"['cart', 'pv']",True,True,False,False,2.966666666666667
219349,3,['pv'],True,False,False,False,0.0
219350,4,['pv'],True,False,False,False,0.0
219352,1,['pv'],True,False,False,False,0.0
219354,2,['pv'],True,False,False,False,0.0
219354,3,"['pv', 'pv']",True,False,False,False,2.8666666666666667
219359,1,['pv'],True,False,False,False,0.0
219362,2,"['pv', 'pv']",True,False,False,False,4.283333333333333
219363,1,['pv'],True,False,False,False,0.0
219363,3,['fav'],False,False,True,False,0.0
219363,5,['pv'],True,False,False,False,0.0
219366,1,['pv'],True,False,False,False,0.0
219376,1,['pv'],True,False,False,False,0.0
219376,4,['pv'],True,False,False,False,0.0
219376,7,['pv'],True,False,False,False,0.0
219389,4,['pv'],True,False,False,False,0.0
219394,3,['pv'],True,False,False,False,0.0
219394,4,"['fav', 'pv']",True,False,True,False,4.0
219401,4,['pv'],True,False,False,False,0.0
219408,2,['pv'],True,False,False,False,0.0
219411,2,['pv'],True,False,False,False,0.0
219411,3,"['pv', 'pv']",True,False,False,False,7.3
219415,2,['pv'],True,False,False,False,0.0
219416,1,['pv'],True,False,False,False,0.0
219417,3,"['pv', 'pv']",True,False,False,False,6.95
219419,1,['pv'],True,False,False,False,0.0
219419,4,"['cart', 'pv']",True,True,False,False,11.083333333333334
219420,1,['cart'],False,True,False,False,0.0
219420,4,['pv'],True,False,False,False,0.0
219423,2,['pv'],True,False,False,False,0.0
219424,1,['pv'],True,False,False,False,0.0
219424,2,['pv'],True,False,False,False,0.0
219424,5,"['pv', 'pv']",True,False,False,False,8.9
219424,6,"['pv', 'pv']",True,False,False,False,21.516666666666666
219425,2,['pv'],True,False,False,False,0.0
219430,2,"['pv', 'pv']",True,False,False,False,0.4166666666666667
219432,1,"['pv', 'pv', 'pv']",True,False,False,False,3.566666666666667
219432,5,['pv'],True,False,False,False,0.0
219433,2,['pv'],True,False,False,False,0.0
219434,1,['pv'],True,False,False,False,0.0
219435,5,"['fav', 'pv', 'pv', 'pv']",True,False,True,False,76.48333333333333
219440,2,['fav'],False,False,True,False,0.0
219442,1,"['fav', 'fav']",False,False,True,False,1.1333333333333333
219442,2,"['fav', 'fav']",False,False,True,False,21.266666666666666
219442,4,['pv'],True,False,False,False,0.0
219447,3,"['pv', 'pv']",True,False,False,False,3.5166666666666666
219454,1,"['cart', 'pv', 'pv']",True,True,False,False,34.06666666666667
219454,3,"['fav', 'pv']",True,False,True,False,8.166666666666666
219455,3,['pv'],True,False,False,False,0.0
219461,2,['pv'],True,False,False,False,0.0
219467,1,['pv'],True,False,False,False,0.0
219472,4,['pv'],True,False,False,False,0.0
219473,1,['pv'],True,False,False,False,0.0
219473,2,"['pv', 'pv']",True,False,False,False,8.333333333333334
219473,6,"['pv', 'pv']",True,False,False,False,7.75
219474,5,['pv'],True,False,False,False,0.0
219478,7,['pv'],True,False,False,False,0.0
219490,4,"['pv', 'pv']",True,False,False,False,4.15
219499,1,"['pv', 'buy']",True,False,False,True,10.816666666666666
219499,2,['pv'],True,False,False,False,0.0
219500,1,"['pv', 'cart']",True,True,False,False,15.616666666666667
219502,2,['pv'],True,False,False,False,0.0
219503,2,['pv'],True,False,False,False,0.0
219503,3,['pv'],True,False,False,False,0.0
219505,4,"['pv', 'cart']",True,True,False,False,20.0
219506,3,['pv'],True,False,False,False,0.0
219507,7,"['pv', 'pv']",True,False,False,False,1.7833333333333334
219507,8,['pv'],True,False,False,False,0.0
219507,9,"['pv', 'pv']",True,False,False,False,6.333333333333333
219509,1,"['pv', 'pv']",True,False,False,False,10.883333333333333
219511,3,"['pv', 'pv']",True,False,False,False,4.066666666666666
219511,4,['pv'],True,False,False,False,0.0
219516,2,['cart'],False,True,False,False,0.0
219519,3,['pv'],True,False,False,False,0.0
219522,1,['pv'],True,False,False,False,0.0
219525,1,"['pv', 'pv']",True,False,False,False,12.9
219525,2,['pv'],True,False,False,False,0.0
219527,2,['pv'],True,False,False,False,0.0
219527,4,"['pv', 'pv']",True,False,False,False,33.1
219536,1,"['pv', 'cart']",True,True,False,False,4.95
219536,2,"['pv', 'pv']",True,False,False,False,24.033333333333335
219539,1,['pv'],True,False,False,False,0.0
219540,2,['pv'],True,False,False,False,0.0
219547,3,"['pv', 'pv', 'pv', 'pv']",True,False,False,False,24.533333333333335
219549,1,"['pv', 'pv']",True,False,False,False,2.95
219549,3,"['pv', 'pv']",True,False,False,False,0.9833333333333333
219549,4,['pv'],True,False,False,False,0.0
219555,1,['pv'],True,False,False,False,0.0
219558,1,['pv'],True,False,False,False,0.0
219563,4,['pv'],True,False,False,False,0.0
219567,4,['fav'],False,False,True,False,0.0
219570,1,['pv'],True,False,False,False,0.0
219571,1,"['pv', 'pv']",True,False,False,False,0.06666666666666667
219571,6,['pv'],True,False,False,False,0.0
219572,1,"['pv', 'pv']",True,False,False,False,12.2
219572,2,"['pv', 'pv']",True,False,False,False,19.3
219572,4,['pv'],True,False,False,False,0.0
219578,5,['pv'],True,False,False,False,0.0
219579,3,"['pv', 'pv']",True,False,False,False,5.2
219580,1,"['fav', 'pv']",True,False,True,False,0.11666666666666667
219581,4,['pv'],True,False,False,False,0.0
219581,5,['pv'],True,False,False,False,0.0
219585,1,"['pv', 'pv']",True,False,False,False,1.7833333333333334
219589,1,['pv'],True,False,False,False,0.0
219589,2,"['pv', 'pv']",True,False,False,False,5.9
219589,3,['pv'],True,False,False,False,0.0
219608,4,"['pv', 'pv']",True,False,False,False,16.6
219617,4,['pv'],True,False,False,False,0.0
219618,1,['pv'],True,False,False,False,0.0
219621,2,"['pv', 'pv']",True,False,False,False,7.233333333333333
219621,5,"['pv', 'pv']",True,False,False,False,0.21666666666666667
219625,1,['pv'],True,False,False,False,0.0
219629,1,"['pv', 'pv']",True,False,False,False,8.483333333333333
219629,2,"['pv', 'pv']",True,False,False,False,4.683333333333334
219642,2,"['pv', 'pv']",True,False,False,False,10.783333333333333
219647,1,['pv'],True,False,False,False,0.0
219647,2,['pv'],True,False,False,False,0.0
219648,1,['pv'],True,False,False,False,0.0
219650,2,['pv'],True,False,False,False,0.0
219651,2,"['pv', 'pv']",True,False,False,False,0.2833333333333333
219656,2,"['pv', 'pv']",True,False,False,False,12.316666666666666
219660,1,['pv'],True,False,False,False,0.0
219663,2,['pv'],True,False,False,False,0.0
219666,1,['pv'],True,False,False,False,0.0
219673,1,['pv'],True,False,False,False,0.0
219675,1,['pv'],True,False,False,False,0.0
219683,4,"['pv', 'pv']",True,False,False,False,7.116666666666666
219685,4,['pv'],True,False,False,False,0.0
219685,6,['pv'],True,False,False,False,0.0
219691,1,['cart'],False,True,False,False,0.0
219691,4,['pv'],True,False,False,False,0.0
219692,1,"['pv', 'pv']",True,False,False,False,4.733333333333333
219693,2,['buy'],False,False,False,True,0.0
219697,3,['pv'],True,False,False,False,0.0
219704,1,"['pv', 'pv']",True,False,False,False,15.783333333333333
219706,1,['pv'],True,False,False,False,0.0
219707,3,"['pv', 'pv']",True,False,False,False,24.1
219709,1,['fav'],False,False,True,False,0.0
219712,1,['pv'],True,False,False,False,0.0
219716,1,['pv'],True,False,False,False,0.0
219724,2,['pv'],True,False,False,False,0.0
219729,4,['pv'],True,False,False,False,0.0
219731,4,"['pv', 'pv']",True,False,False,False,0.9666666666666667
219733,2,"['cart', 'pv']",True,True,False,False,0.43333333333333335
219733,5,['pv'],True,False,False,False,0.0
219736,1,['pv'],True,False,False,False,0.0
219739,2,"['pv', 'pv']",True,False,False,False,12.916666666666666
219739,3,"['pv', 'pv']",True,False,False,False,3.05
219739,7,"['pv', 'pv']",True,False,False,False,22.35
219740,2,['pv'],True,False,False,False,0.0
219742,2,"['pv', 'pv']",True,False,False,False,27.45
219744,1,['pv'],True,False,False,False,0.0
219746,1,['pv'],True,False,False,False,0.0
219753,2,['pv'],True,False,False,False,0.0
219753,3,['pv'],True,False,False,False,0.0
219754,2,"['pv', 'cart']",True,True,False,False,9.45
219754,4,['pv'],True,False,False,False,0.0
219755,3,"['pv', 'fav']",True,False,True,False,21.666666666666668
219759,4,['pv'],True,False,False,False,0.0
219759,7,['buy'],False,False,False,True,0.0
219762,2,"['pv', 'pv']",True,False,False,False,8.616666666666667
219765,1,['pv'],True,False,False,False,0.0
219771,1,['pv'],True,False,False,False,0.0
219776,3,"['pv', 'pv', 'pv']",True,False,False,False,44.733333333333334
219776,5,['pv'],True,False,False,False,0.0
219776,6,['pv'],True,False,False,False,0.0
219777,1,"['pv', 'cart']",True,True,False,False,2.783333333333333
219784,1,"['pv', 'pv']",True,False,False,False,1.4333333333333333
219784,3,['pv'],True,False,False,False,0.0
219784,4,"['pv', 'pv']",True,False,False,False,0.31666666666666665
219795,1,['pv'],True,False,False,False,0.0
219795,2,['pv'],True,False,False,False,0.0
219795,4,"['pv', 'pv']",True,False,False,False,4.333333333333333
219796,3,['pv'],True,False,False,False,0.0
219797,2,"['pv', 'pv']",True,False,False,False,36.25
219800,2,['pv'],True,False,False,False,0.0
219802,2,['pv'],True,False,False,False,0.0
219802,4,['pv'],True,False,False,False,0.0
219804,4,"['pv', 'pv']",True,False,False,False,16.45
219804,5,['pv'],True,False,False,False,0.0
219814,1,['pv'],True,False,False,False,0.0
219815,2,['pv'],True,False,False,False,0.0
219819,6,"['pv', 'pv']",True,False,False,False,3.1166666666666667
219825,2,['pv'],True,False,False,False,0.0
219830,5,['pv'],True,False,False,False,0.0
219835,2,['pv'],True,False,False,False,0.0
219835,3,['pv'],True,False,False,False,0.0
219837,1,['pv'],True,False,False,False,0.0
219838,3,"['pv', 'pv']",True,False,False,False,18.0
219838,5,['pv'],True,False,False,False,0.0
219838,6,"['pv', 'pv']",True,False,False,False,2.216666666666667
219846,1,"['pv', 'pv']",True,False,False,False,16.233333333333334
219847,1,"['pv', 'pv']",True,False,False,False,18.266666666666666
219850,1,['pv'],True,False,False,False,0.0
219850,3,['pv'],True,False,False,False,0.0
219853,1,"['pv', 'pv']",True,False,False,False,16.816666666666666
219855,3,"['pv', 'pv']",True,False,False,False,4.85
219857,4,['pv'],True,False,False,False,0.0
219869,1,['pv'],True,False,False,False,0.0
219869,5,['pv'],True,False,False,False,0.0
219870,4,['pv'],True,False,False,False,0.0
219873,1,['pv'],True,False,False,False,0.0
219885,6,['pv'],True,False,False,False,0.0
219893,2,['pv'],True,False,False,False,0.0
219895,4,['pv'],True,False,False,False,0.0
219897,1,['pv'],True,False,False,False,0.0
219905,3,['pv'],True,False,False,False,0.0
219908,1,['pv'],True,False,False,False,0.0
219912,1,['pv'],True,False,False,False,0.0
219912,3,['pv'],True,False,False,False,0.0
219912,5,"['pv', 'pv']",True,False,False,False,3.216666666666667
219915,2,['pv'],True,False,False,False,0.0
219920,1,['pv'],True,False,False,False,0.0
219920,3,"['pv', 'pv']",True,False,False,False,10.2
219922,2,['pv'],True,False,False,False,0.0
219926,2,"['pv', 'pv']",True,False,False,False,15.166666666666666
219928,1,['pv'],True,False,False,False,0.0
219936,1,"['pv', 'pv']",True,False,False,False,0.7
219938,1,"['pv', 'pv']",True,False,False,False,23.116666666666667
219940,1,['pv'],True,False,False,False,0.0
219950,2,['pv'],True,False,False,False,0.0
219956,4,"['pv', 'pv']",True,False,False,False,9.6
219957,2,['cart'],False,True,False,False,0.0
219964,2,['pv'],True,False,False,False,0.0
219968,1,"['pv', 'pv']",True,False,False,False,7.35
219969,1,"['pv', 'pv']",True,False,False,False,20.583333333333332
219971,1,['pv'],True,False,False,False,0.0
219971,2,['pv'],True,False,False,False,0.0
219971,3,['pv'],True,False,False,False,0.0
219976,2,['pv'],True,False,False,False,0.0
219981,2,['pv'],True,False,False,False,0.0
219983,1,['pv'],True,False,False,False,0.0
219983,5,['pv'],True,False,False,False,0.0
219987,1,['pv'],True,False,False,False,0.0
219989,2,"['pv', 'pv']",True,False,False,False,32.9
219994,1,['pv'],True,False,False,False,0.0
220000,1,['pv'],True,False,False,False,0.0
220001,1,"['pv', 'pv']",True,False,False,False,8.083333333333334
220003,1,['fav'],False,False,True,False,0.0
220003,4,"['pv', 'pv']",True,False,False,False,27.466666666666665
220003,5,['pv'],True,False,False,False,0.0
220007,2,"['pv', 'pv']",True,False,False,False,7.283333333333333
220012,1,"['pv', 'pv']",True,False,False,False,7.5
220014,2,['pv'],True,False,False,False,0.0
220014,3,"['pv', 'pv']",True,False,False,False,11.966666666666667
220018,3,['pv'],True,False,False,False,0.0
220018,4,"['pv', 'cart', 'pv', 'pv', 'pv']",True,True,False,False,48.016666666666666
220019,2,['pv'],True,False,False,False,0.0
220019,4,['pv'],True,False,False,False,0.0
220021,1,"['pv', 'pv', 'pv']",True,False,False,False,27.333333333333332
220021,2,['cart'],False,True,False,False,0.0
220037,1,"['pv', 'pv']",True,False,False,False,12.566666666666666
220045,2,"['pv', 'pv']",True,False,False,False,1.7333333333333334
220045,6,['pv'],True,False,False,False,0.0
220051,1,"['pv', 'pv']",True,False,False,False,2.066666666666667
220051,2,['pv'],True,False,False,False,0.0
220055,1,"['pv', 'pv']",True,False,False,False,2.933333333333333
220058,2,['pv'],True,False,False,False,0.0
220058,6,"['pv', 'pv']",True,False,False,False,6.35
220062,2,['pv'],True,False,False,False,0.0
220062,4,['pv'],True,False,False,False,0.0
220064,1,"['cart', 'pv']",True,True,False,False,1.5666666666666667
220069,3,"['pv', 'pv']",True,False,False,False,23.316666666666666
220070,1,['pv'],True,False,False,False,0.0
220070,2,"['pv', 'pv']",True,False,False,False,1.1166666666666667
220070,6,"['pv', 'pv']",True,False,False,False,9.45
220070,7,['pv'],True,False,False,False,0.0
220072,1,['pv'],True,False,False,False,0.0
220072,2,['pv'],True,False,False,False,0.0
220074,2,"['pv', 'pv', 'pv']",True,False,False,False,29.766666666666666
220076,1,"['pv', 'pv']",True,False,False,False,7.483333333333333
220080,2,"['pv', 'pv']",True,False,False,False,22.483333333333334
220082,1,['pv'],True,False,False,False,0.0
220082,4,['pv'],True,False,False,False,0.0
220082,6,"['pv', 'pv']",True,False,False,False,9.183333333333334
220086,5,['pv'],True,False,False,False,0.0
220087,4,"['pv', 'pv']",True,False,False,False,5.616666666666666
220090,2,"['pv', 'pv']",True,False,False,False,11.766666666666667
220091,2,"['pv', 'pv']",True,False,False,False,44.11666666666667
220102,1,['pv'],True,False,False,False,0.0
220102,2,['pv'],True,False,False,False,0.0
220102,6,['pv'],True,False,False,False,0.0
220103,2,['pv'],True,False,False,False,0.0
220109,2,"['pv', 'pv']",True,False,False,False,14.65
220112,1,['pv'],True,False,False,False,0.0
220112,3,"['pv', 'pv']",True,False,False,False,14.6
220115,2,['pv'],True,False,False,False,0.0
220115,6,"['pv', 'pv', 'pv']",True,False,False,False,0.7666666666666667
220117,1,"['pv', 'pv']",True,False,False,False,11.866666666666667
220122,1,['pv'],True,False,False,False,0.0
220122,3,['pv'],True,False,False,False,0.0
220122,5,"['pv', 'pv']",True,False,False,False,0.75
220123,2,['pv'],True,False,False,False,0.0
220127,2,['pv'],True,False,False,False,0.0
220131,2,['pv'],True,False,False,False,0.0
220131,3,"['pv', 'cart']",True,True,False,False,3.1666666666666665
220139,2,['pv'],True,False,False,False,0.0
220139,4,['pv'],True,False,False,False,0.0
220150,1,['pv'],True,False,False,False,0.0
220152,5,['pv'],True,False,False,False,0.0
220157,1,['pv'],True,False,False,False,0.0
220157,3,['pv'],True,False,False,False,0.0
220157,4,['pv'],True,False,False,False,0.0
220157,5,['pv'],True,False,False,False,0.0
220157,6,"['pv', 'pv']",True,False,False,False,0.43333333333333335
220157,7,"['pv', 'pv']",True,False,False,False,20.15
220157,8,"['pv', 'pv']",True,False,False,False,8.4
220157,9,"['pv', 'pv']",True,False,False,False,3.9166666666666665
220163,1,"['pv', 'pv']",True,False,False,False,10.116666666666667
220163,3,"['pv', 'cart']",True,True,False,False,29.366666666666667
220163,4,"['pv', 'buy', 'pv', 'pv']",True,False,False,True,23.183333333333334
220163,5,"['pv', 'pv']",True,False,False,False,2.966666666666667
220164,2,"['pv', 'pv', 'pv']",True,False,False,False,22.533333333333335
220164,3,['pv'],True,False,False,False,0.0
220170,1,['pv'],True,False,False,False,0.0
220171,2,['pv'],True,False,False,False,0.0
220172,1,['pv'],True,False,False,False,0.0
220172,2,"['pv', 'pv']",True,False,False,False,4.883333333333334
220172,7,['pv'],True,False,False,False,0.0
220173,4,['pv'],True,False,False,False,0.0
220179,1,['pv'],True,False,False,False,0.0
220179,3,"['pv', 'pv']",True,False,False,False,7.35
220190,2,['pv'],True,False,False,False,0.0
220196,3,['pv'],True,False,False,False,0.0
220204,1,['pv'],True,False,False,False,0.0
220204,2,"['pv', 'pv']",True,False,False,False,8.85
220207,4,['pv'],True,False,False,False,0.0
220211,5,['pv'],True,False,False,False,0.0
220215,3,['pv'],True,False,False,False,0.0
220218,5,['pv'],True,False,False,False,0.0
220218,6,['pv'],True,False,False,False,0.0
220224,3,"['cart', 'pv']",True,True,False,False,11.116666666666667
220228,1,"['pv', 'pv']",True,False,False,False,6.3
220230,2,"['pv', 'pv']",True,False,False,False,5.0
220230,3,['pv'],True,False,False,False,0.0
220243,4,"['pv', 'pv']",True,False,False,False,1.1
220243,5,['pv'],True,False,False,False,0.0
220243,6,"['pv', 'pv', 'pv']",True,False,False,False,14.233333333333333
220243,8,"['pv', 'cart', 'pv', 'pv']",True,True,False,False,38.516666666666666
220244,1,"['pv', 'pv', 'pv']",True,False,False,False,18.6
220245,1,"['pv', 'pv']",True,False,False,False,1.5166666666666666
220245,3,['pv'],True,False,False,False,0.0
220245,4,['cart'],False,True,False,False,0.0
220253,2,"['pv', 'pv']",True,False,False,False,2.7333333333333334
220266,1,['pv'],True,False,False,False,0.0
220270,3,['pv'],True,False,False,False,0.0
220275,2,['pv'],True,False,False,False,0.0
220275,3,['fav'],False,False,True,False,0.0
220277,1,['pv'],True,False,False,False,0.0
220277,3,"['pv', 'pv']",True,False,False,False,4.6
220277,5,['pv'],True,False,False,False,0.0
220278,5,['buy'],False,False,False,True,0.0
220279,2,['pv'],True,False,False,False,0.0
220286,2,"['pv', 'pv']",True,False,False,False,7.25
220297,1,"['pv', 'pv']",True,False,False,False,2.8666666666666667
220297,2,"['pv', 'pv']",True,False,False,False,0.35
220297,7,"['pv', 'pv']",True,False,False,False,29.916666666666668
220297,8,['pv'],True,False,False,False,0.0
220299,2,['pv'],True,False,False,False,0.0
220299,3,"['pv', 'pv']",True,False,False,False,8.866666666666667
220300,1,['pv'],True,False,False,False,0.0
220304,2,['pv'],True,False,False,False,0.0
220307,2,['pv'],True,False,False,False,0.0
220307,3,"['pv', 'pv', 'pv']",True,False,False,False,17.366666666666667
220309,2,['pv'],True,False,False,False,0.0
220317,2,"['pv', 'pv']",True,False,False,False,2.1333333333333333
220324,1,['pv'],True,False,False,False,0.0
220325,1,['fav'],False,False,True,False,0.0
220327,1,"['pv', 'pv']",True,False,False,False,21.6
220327,2,['fav'],False,False,True,False,0.0
220330,2,['pv'],True,False,False,False,0.0
220330,3,"['pv', 'pv']",True,False,False,False,18.533333333333335
220330,4,['pv'],True,False,False,False,0.0
220330,6,"['pv', 'cart']",True,True,False,False,2.8833333333333333
220335,1,['pv'],True,False,False,False,0.0
220341,1,"['pv', 'pv', 'pv']",True,False,False,False,45.9
220341,2,"['pv', 'pv', 'pv']",True,False,False,False,30.283333333333335
220342,2,['pv'],True,False,False,False,0.0
220344,4,"['pv', 'pv', 'pv', 'pv']",True,False,False,False,38.31666666666667
220344,5,['pv'],True,False,False,False,0.0
220344,6,"['pv', 'pv']",True,False,False,False,25.883333333333333
220344,9,['pv'],True,False,False,False,0.0
220344,10,['pv'],True,False,False,False,0.0
220344,11,['pv'],True,False,False,False,0.0
220346,4,['pv'],True,False,False,False,0.0
220354,1,"['pv', 'pv']",True,False,False,False,20.333333333333332
220357,3,['pv'],True,False,False,False,0.0
220358,1,['pv'],True,False,False,False,0.0
220358,3,"['pv', 'pv']",True,False,False,False,7.383333333333334
220358,4,['pv'],True,False,False,False,0.0
220358,5,['pv'],True,False,False,False,0.0
220358,6,['pv'],True,False,False,False,0.0
220364,4,['pv'],True,False,False,False,0.0
220366,4,['pv'],True,False,False,False,0.0
220367,4,"['pv', 'pv']",True,False,False,False,1.7166666666666666
220369,1,['pv'],True,False,False,False,0.0
220371,2,['pv'],True,False,False,False,0.0
220373,1,"['pv', 'pv']",True,False,False,False,2.816666666666667
220375,1,"['pv', 'pv']",True,False,False,False,1.5
220376,1,"['pv', 'pv']",True,False,False,False,8.633333333333333
220380,1,"['pv', 'pv']",True,False,False,False,0.5333333333333333
220381,4,['buy'],False,False,False,True,0.0
220383,2,['pv'],True,False,False,False,0.0
220387,1,['pv'],True,False,False,False,0.0
220388,3,['fav'],False,False,True,False,0.0
220391,4,['pv'],True,False,False,False,0.0
220392,1,"['pv', 'pv', 'pv']",True,False,False,False,13.1
220392,3,['pv'],True,False,False,False,0.0
220393,1,"['pv', 'pv']",True,False,False,False,2.8666666666666667
220394,3,['pv'],True,False,False,False,0.0
220399,1,['pv'],True,False,False,False,0.0
220401,2,"['pv', 'pv']",True,False,False,False,5.366666666666666
220405,2,['pv'],True,False,False,False,0.0
220405,4,"['pv', 'pv']",True,False,False,False,27.8
220407,3,['pv'],True,False,False,False,0.0
220409,3,['pv'],True,False,False,False,0.0
220410,4,"['fav', 'pv']",True,False,True,False,5.5
220411,1,"['pv', 'pv']",True,False,False,False,2.566666666666667
220411,3,"['pv', 'fav', 'fav']",True,False,True,False,38.483333333333334
220411,4,"['pv', 'fav', 'pv']",True,False,True,False,11.0
220411,5,"['pv', 'pv']",True,False,False,False,14.083333333333334
220411,6,"['pv', 'pv']",True,False,False,False,1.4666666666666666
220419,6,['pv'],True,False,False,False,0.0
220419,7,"['cart', 'cart']",False,True,False,False,22.916666666666668
220420,1,['pv'],True,False,False,False,0.0
220420,3,"['pv', 'pv']",True,False,False,False,4.716666666666667
220420,5,['pv'],True,False,False,False,0.0
220426,1,"['pv', 'pv']",True,False,False,False,6.733333333333333
220435,1,['pv'],True,False,False,False,0.0
220440,2,"['fav', 'pv']",True,False,True,False,8.666666666666666
220441,1,"['pv', 'pv']",True,False,False,False,1.8833333333333333
220450,3,['pv'],True,False,False,False,0.0
220456,6,"['pv', 'pv']",True,False,False,False,15.533333333333333
220463,2,"['pv', 'pv']",True,False,False,False,24.75
220463,4,"['pv', 'pv', 'pv']",True,False,False,False,47.38333333333333
